Season,date,HomeTeam,AwayTeam,FTHG,FTAG,Ave L5 Goals,Ave L5 Away,Ave L5 HS,Ave L5 AS,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Result
2014-15,########,NewcastleH,TottenhamA,1,3,0.8,1.4,11.8,11.6,3.8,4.4,6.2,4.0,9.6,11.4,1.2,2.6,0.0,0.0,0
2014-15,########,BurnleyH,LeicesterA,0,1,0.2,1.8,11.6,11.0,4.4,3.8,4.0,4.8,12.0,9.8,1.8,1.0,0.0,0.0,0
2014-15,########,CrystalPalaceH,HullA,0,2,1.2,0.6,13.6,11.8,3.4,3.4,5.4,5.6,15.0,12.0,1.4,2.2,0.0,0.4,0
2014-15,########,ManCityH,AstonVillaA,3,2,3.0,1.6,22.0,10.8,8.2,4.0,7.8,4.8,9.8,12.0,1.2,2.2,0.0,0.2,1
2014-15,########,NewcastleH,SwanseaA,2,3,1.0,1.4,12.4,9.6,4.0,5.0,7.0,5.2,9.6,7.6,1.0,0.8,0.0,0.0,0
2014-15,########,QPRH,WestHamA,0,0,0.6,0.6,14.8,10.0,4.2,3.6,3.2,5.8,12.4,9.8,1.6,1.6,0.0,0.0,2
2014-15,########,SouthamptonH,TottenhamA,2,2,1.4,1.4,15.6,10.2,3.8,3.8,7.2,3.2,9.6,10.0,1.0,2.0,0.0,0.0,2
2014-15,########,StokeH,SunderlandA,1,1,1.4,0.6,16.6,8.0,3.8,3.0,5.8,3.6,13.2,13.0,1.8,3.0,0.0,0.2,2
2014-15,########,WestBromH,LiverpoolA,0,0,1.0,0.8,12.0,14.8,4.6,4.4,3.4,4.2,10.0,11.4,1.6,1.4,0.2,0.2,2
2014-15,########,ArsenalH,ChelseaA,0,0,2.2,1.4,16.2,9.6,6.2,3.0,6.6,5.0,11.8,9.0,2.0,2.4,0.0,0.0,2
2014-15,########,EvertonH,ManUnitedA,3,0,2.0,0.8,14.8,13.4,5.6,3.6,4.6,5.6,9.6,13.4,0.4,2.2,0.0,0.0,1
2014-15,########,HullH,LiverpoolA,1,0,1.6,0.8,13.4,13.8,5.4,5.0,5.4,4.4,13.4,12.0,1.0,1.2,0.0,0.2,1
2014-15,########,LeicesterH,ChelseaA,1,3,1.0,1.6,16.0,9.4,4.6,2.8,6.0,4.8,10.6,7.8,1.0,2.0,0.0,0.0,0
2014-15,########,AstonVillaH,EvertonA,3,2,1.8,1.0,12.6,9.4,4.8,4.6,5.4,5.4,12.0,11.0,1.0,1.4,0.2,0.0,1
2014-15,########,LeicesterH,NewcastleA,3,0,1.6,0.0,16.0,10.4,5.0,2.4,6.4,4.8,9.6,13.0,0.4,1.6,0.0,0.8,1
2014-15,########,LiverpoolH,QPRA,2,1,1.8,2.0,15.4,10.4,5.6,4.2,5.2,4.6,9.4,15.4,1.4,3.4,0.2,0.4,1
2014-15,########,ManUnitedH,WestBromA,0,1,2.4,0.8,19.4,5.0,7.2,1.8,7.4,3.2,10.4,11.6,0.6,1.8,0.0,0.2,0
2014-15,########,SunderlandH,SouthamptonA,2,1,0.8,0.6,13.0,11.6,3.4,3.4,6.0,4.2,12.4,15.0,2.2,2.2,0.0,0.2,1
2014-15,########,SwanseaH,StokeA,2,0,1.6,0.8,11.4,10.8,4.0,3.0,4.2,4.0,11.4,16.6,1.4,2.8,0.0,0.2,1
2014-15,########,WestHamH,BurnleyA,1,0,0.8,0.2,19.0,10.4,4.8,2.4,7.8,5.2,12.8,10.4,2.2,1.4,0.0,0.4,1
2014-15,########,ChelseaH,CrystalPalaceA,1,0,1.2,1.8,15.8,11.0,6.2,3.4,6.2,4.6,9.8,14.6,2.8,2.4,0.2,0.2,1
2014-15,########,TottenhamH,ManCityA,0,1,1.8,1.0,18.4,15.2,5.4,3.4,6.8,6.2,9.0,12.6,1.8,2.4,0.0,0.0,0
2014-15,########,HullH,ArsenalA,1,3,1.4,2.0,13.0,15.6,4.8,6.0,4.8,4.4,11.8,9.4,1.2,0.8,0.0,0.0,0
2014-15,########,AstonVillaH,WestHamA,1,0,1.8,0.2,15.0,8.6,5.4,2.8,3.6,5.2,11.0,10.0,1.0,1.4,0.0,0.0,1
2014-15,########,CrystalPalaceH,ManUnitedA,1,2,1.2,1.0,11.8,12.4,3.6,3.8,4.8,4.8,14.6,12.8,1.2,1.6,0.0,0.0,0
2014-15,########,EvertonH,SunderlandA,0,2,1.6,0.8,15.6,9.2,5.8,3.4,6.8,3.6,10.2,12.2,0.8,2.8,0.0,0.2,0
2014-15,########,HullH,BurnleyA,0,1,1.0,0.2,14.0,10.0,4.2,1.8,5.6,4.4,11.4,11.0,1.4,1.2,0.0,0.4,0
2014-15,########,LeicesterH,SouthamptonA,2,0,2.0,0.6,15.0,11.2,5.0,3.6,5.8,5.2,10.0,13.6,0.6,2.0,0.0,0.2,1
2014-15,########,NewcastleH,WestBromA,1,1,1.0,1.0,12.6,5.6,4.0,2.2,6.6,3.2,10.6,12.6,1.2,2.0,0.0,0.2,2
2014-15,########,StokeH,TottenhamA,3,0,1.8,1.0,16.6,9.4,5.2,3.2,6.0,3.8,14.2,10.0,1.4,1.6,0.0,0.2,1
2014-15,########,ChelseaH,LiverpoolA,1,1,1.2,0.6,14.6,15.6,5.8,5.0,6.0,5.0,10.6,11.4,3.4,1.2,0.0,0.2,2
2014-15,########,ManCityH,QPRA,6,0,3.2,1.8,23.4,10.6,8.6,4.2,7.8,4.0,10.4,13.6,0.6,2.8,0.0,0.2,1
2014-15,########,ArsenalH,SwanseaA,0,1,1.8,1.4,17.4,9.6,6.6,5.2,6.6,4.6,10.6,8.0,1.6,1.0,0.0,0.0,0
2014-15,########,BurnleyH,StokeA,0,0,0.2,0.4,11.2,10.8,4.0,2.4,4.2,4.6,12.0,15.6,2.0,2.6,0.0,0.2,2
2014-15,########,LiverpoolH,CrystalPalaceA,1,3,1.6,1.8,16.8,11.6,5.2,3.6,5.4,4.2,9.8,14.2,1.6,2.6,0.2,0.0,0
2014-15,########,QPRH,NewcastleA,2,1,0.8,0.2,14.4,13.2,4.4,3.8,3.6,6.6,12.8,13.0,1.6,1.2,0.0,0.8,1
2014-15,########,SouthamptonH,AstonVillaA,6,1,2.6,1.8,16.6,10.0,5.0,4.2,7.2,4.4,11.2,10.2,0.8,1.4,0.0,0.2,1
2014-15,########,SunderlandH,LeicesterA,0,0,0.8,1.4,13.0,10.2,3.6,3.0,5.4,5.2,13.0,11.6,2.8,1.0,0.0,0.0,2
2014-15,########,TottenhamH,HullA,2,0,1.8,0.6,15.0,14.4,4.4,3.8,6.6,6.8,9.8,11.2,2.4,2.0,0.0,0.4,1
2014-15,########,WestHamH,EvertonA,1,2,0.8,1.4,17.2,12.0,4.4,5.2,7.0,5.2,12.8,12.8,2.0,2.2,0.0,0.0,0
2014-15,########,ManUnitedH,ArsenalA,1,1,2.2,1.8,15.8,14.2,6.0,5.8,5.8,5.2,12.4,8.2,0.6,0.2,0.0,0.0,2
2014-15,########,SwanseaH,ManCityA,2,4,1.6,1.6,11.8,18.0,4.6,5.4,5.6,7.6,11.8,11.0,1.0,2.4,0.0,0.0,0
2014-15,########,WestBromH,ChelseaA,3,0,1.4,1.4,12.4,9.4,5.0,2.8,3.6,4.8,10.4,8.0,1.8,1.6,0.2,0.2,1
2014-15,########,ArsenalH,SunderlandA,0,0,1.4,0.8,19.6,9.6,7.4,3.4,6.0,3.8,9.4,11.6,1.4,2.6,0.0,0.0,2
2014-15,########,ArsenalH,WestBromA,4,1,1.6,1.0,20.6,7.8,8.2,3.0,6.0,3.2,8.6,11.4,1.4,1.2,0.0,0.2,1
2014-15,########,AstonVillaH,BurnleyA,0,1,1.4,0.4,15.0,9.4,4.8,2.2,5.0,3.8,9.8,9.4,0.8,1.4,0.0,0.4,0
2014-15,########,ChelseaH,SunderlandA,3,1,1.6,0.8,15.0,11.2,6.0,4.6,6.4,3.6,11.0,10.2,3.2,1.6,0.0,0.0,1
2014-15,########,CrystalPalaceH,SwanseaA,1,0,0.8,1.0,11.4,8.6,4.2,4.6,5.0,4.4,15.6,9.2,1.6,1.0,0.0,0.0,1
2014-15,########,EvertonH,TottenhamA,0,1,1.0,1.2,14.4,11.6,4.2,3.6,6.8,4.4,10.4,9.6,0.8,1.8,0.0,0.2,0
2014-15,########,HullH,ManUnitedA,0,0,0.8,0.8,14.2,11.6,4.4,3.0,6.0,4.8,12.0,13.0,1.4,1.6,0.0,0.2,2
2014-15,########,LeicesterH,QPRA,5,1,2.6,1.8,15.4,12.0,5.0,3.8,5.4,4.6,9.0,11.6,0.6,2.2,0.0,0.2,1
2014-15,########,ManCityH,SouthamptonA,2,0,3.2,0.4,22.0,11.4,8.0,3.4,7.4,5.6,10.8,13.0,0.8,1.6,0.0,0.2,1
2014-15,########,NewcastleH,WestHamA,2,0,1.4,0.2,14.2,8.0,4.4,2.8,6.2,4.8,11.2,10.0,1.4,1.4,0.0,0.0,1
2014-15,########,StokeH,LiverpoolA,6,1,2.6,0.6,17.4,15.0,6.4,4.8,5.6,5.8,14.6,9.0,1.8,1.0,0.0,0.2,1
2015-16,########,BournemouthH,AstonVillaA,0,1,1.521546,1.2,13.48441,8.6,6.19,3.2,6.10545,4.0,11.43219,11.0,1.405703,2.0,0.063371,0.2,0
2015-16,########,ChelseaH,SwanseaA,2,2,1.6,1.2,13.4,10.4,4.6,5.4,5.4,4.2,13.0,10.6,3.2,1.6,0.2,0.0,2
2015-16,########,EvertonH,WatfordA,2,2,1.2,1.2,14.2,7.6,5.0,3.8,7.6,3.6,9.4,14.8,1.0,1.6,0.0,0.0,2
2015-16,########,LeicesterH,SunderlandA,4,2,3.0,1.2,15.6,11.8,5.4,5.0,5.4,3.4,10.4,11.4,1.0,2.2,0.0,0.0,1
2015-16,########,ManUnitedH,TottenhamA,1,0,1.8,1.2,15.4,11.0,5.6,4.0,5.2,4.2,12.4,11.0,0.8,2.4,0.0,0.2,1
2015-16,########,NorwichH,CrystalPalaceA,1,3,1.0,2.4,13.4,12.0,5.6,4.4,5.6,4.6,12.4,16.2,1.6,2.2,0.0,0.0,0
2015-16,########,ArsenalH,WestHamA,0,2,0.8,0.4,21.8,6.8,7.4,2.2,5.8,4.4,9.6,9.8,1.4,1.4,0.0,0.0,0
2015-16,########,NewcastleH,SouthamptonA,2,2,1.6,0.8,12.8,12.2,4.4,4.0,5.6,4.8,10.8,12.0,1.8,2.2,0.0,0.2,2
2015-16,########,StokeH,LiverpoolA,0,1,2.4,0.6,15.4,14.0,5.8,5.0,4.6,5.8,13.4,10.4,1.6,1.8,0.0,0.0,0
2015-16,########,WestBromH,ManCityA,0,3,1.2,2.2,11.4,17.6,4.4,5.8,3.4,7.6,11.4,11.0,2.4,2.4,0.2,0.0,0
2015-16,########,AstonVillaH,ManUnitedA,0,1,1.4,0.6,13.6,12.2,4.4,2.6,4.8,5.2,10.0,11.6,1.2,1.6,0.0,0.2,0
2015-16,########,SouthamptonH,EvertonA,0,3,2.4,2.0,15.4,12.0,5.2,5.0,7.0,5.8,11.2,12.0,1.6,2.2,0.0,0.0,0
2015-16,########,SunderlandH,NorwichA,1,3,1.0,0.6,11.8,11.0,3.6,3.6,6.2,4.6,12.4,10.8,2.8,2.2,0.0,0.0,0
2015-16,########,SwanseaH,NewcastleA,2,0,2.0,0.2,13.6,11.6,5.2,3.4,5.6,6.6,11.4,12.8,1.4,1.0,0.0,0.8,1
2015-16,########,TottenhamH,StokeA,2,2,1.6,0.8,13.6,12.2,4.4,3.4,6.2,4.2,10.0,14.6,2.6,2.6,0.0,0.2,2
2015-16,########,WatfordH,WestBromA,0,0,1.2,1.0,11.6,8.4,4.8,3.0,5.2,3.6,13.2,12.4,1.0,1.6,0.0,0.0,2
2015-16,########,WestHamH,LeicesterA,1,2,1.0,1.8,15.6,11.2,4.0,3.8,7.6,5.4,13.0,13.4,1.6,1.4,0.2,0.0,0
2015-16,########,CrystalPalaceH,ArsenalA,1,2,0.6,1.8,12.6,14.2,4.4,5.4,5.4,5.2,16.2,9.0,1.4,0.2,0.0,0.0,0
2015-16,########,ManCityH,ChelseaA,3,0,3.2,0.8,17.0,9.8,6.4,2.8,6.6,3.8,13.4,8.4,1.6,1.6,0.0,0.2,1
2015-16,########,LiverpoolH,BournemouthA,1,0,1.4,1.145627,16.4,10.58403,4.0,4.8,5.4,4.776679,10.4,11.95374,1.8,1.749049,0.2,0.090494,1
2015-16,########,CrystalPalaceH,AstonVillaA,2,1,1.0,1.2,12.0,10.0,4.8,3.2,5.2,4.4,15.2,11.6,1.4,2.4,0.0,0.2,1
2015-16,########,LeicesterH,TottenhamA,1,1,3.0,0.8,16.6,12.0,5.4,3.6,5.4,5.0,9.8,11.2,1.0,2.4,0.0,0.2,2
2015-16,########,ManUnitedH,NewcastleA,0,0,1.2,0.2,15.6,11.0,5.8,3.2,5.4,6.8,12.4,11.4,1.2,1.0,0.0,0.8,2
2015-16,########,NorwichH,StokeA,1,1,0.8,0.8,14.8,12.0,5.4,3.2,5.8,4.2,12.4,11.2,2.0,1.6,0.0,0.2,2
2015-16,########,SunderlandH,SwanseaA,1,1,1.0,1.4,10.6,12.4,3.2,6.0,5.2,4.4,12.8,11.4,2.6,1.6,0.0,0.0,2
2015-16,########,WestHamH,BournemouthA,3,4,1.4,1.145627,14.6,10.58403,4.0,4.8,7.4,4.776679,11.8,11.95374,1.6,1.749049,0.4,0.090494,0
2015-16,########,EvertonH,ManCityA,0,2,1.0,2.4,12.0,16.4,3.6,6.8,8.2,6.4,8.0,10.2,0.8,2.8,0.0,0.0,0
2015-16,########,WatfordH,SouthamptonA,0,0,1.2,0.6,11.8,12.6,3.6,3.8,5.2,4.2,11.6,10.8,0.8,1.8,0.0,0.2,2
2015-16,########,WestBromH,ChelseaA,2,3,1.4,1.2,10.2,11.0,4.4,3.6,4.6,4.0,12.0,9.6,2.4,1.6,0.0,0.4,0
2015-16,########,ArsenalH,LiverpoolA,0,0,0.8,0.6,23.2,12.6,8.2,5.6,6.0,6.6,6.6,10.8,0.8,2.6,0.0,0.0,2
2015-16,########,AstonVillaH,SunderlandA,2,2,1.2,1.4,13.6,10.2,4.2,4.6,4.4,2.6,10.4,11.2,1.6,1.8,0.0,0.0,2
2015-16,########,BournemouthH,LeicesterA,1,1,1.521546,1.4,13.48441,9.2,6.19,3.2,6.10545,5.4,11.43219,15.4,1.405703,2.0,0.063371,0.0,2
2015-16,########,ChelseaH,CrystalPalaceA,1,2,1.6,2.4,17.2,12.2,6.0,5.0,6.2,5.2,12.2,16.4,2.0,1.6,0.2,0.0,0
2015-16,########,LiverpoolH,WestHamA,0,3,1.2,1.0,17.6,7.4,4.0,2.6,6.0,5.2,11.0,10.8,2.0,1.2,0.2,0.2,0
2015-16,########,ManCityH,WatfordA,2,0,3.2,1.0,17.0,7.8,6.8,3.2,7.2,3.6,13.2,14.4,1.4,2.0,0.0,0.0,1
2015-16,########,NewcastleH,ArsenalA,0,1,1.4,1.6,10.8,17.2,3.4,6.6,4.8,6.2,11.6,9.2,2.6,0.4,0.2,0.0,0
2015-16,########,StokeH,WestBromA,0,1,2.0,0.8,15.0,9.8,6.4,3.2,5.4,3.4,10.8,10.8,1.8,1.8,0.4,0.0,0
2015-16,########,TottenhamH,EvertonA,0,0,0.8,1.6,15.6,12.0,4.8,5.0,6.6,5.6,12.4,11.4,3.0,2.2,0.0,0.0,2
2015-16,########,SouthamptonH,NorwichA,3,0,2.6,0.6,16.0,10.6,6.2,3.0,6.2,4.6,10.0,11.4,1.6,1.8,0.0,0.2,1
2015-16,########,SwanseaH,ManUnitedA,2,1,1.8,0.8,13.6,11.4,5.2,3.0,4.8,4.0,10.4,12.4,1.6,1.8,0.0,0.2,1
2015-16,########,ArsenalH,StokeA,2,0,1.2,0.6,24.4,10.2,8.8,3.6,7.4,2.4,6.4,11.2,1.0,1.6,0.0,0.2,1
2015-16,########,CrystalPalaceH,ManCityA,0,1,1.0,2.2,12.6,18.6,4.6,7.6,6.0,6.2,14.8,9.6,1.8,2.8,0.0,0.0,0
2015-16,########,EvertonH,ChelseaA,3,1,1.0,1.4,13.0,12.6,4.0,3.4,8.2,6.4,9.2,9.8,1.2,1.4,0.0,0.4,1
2015-16,########,ManUnitedH,LiverpoolA,3,1,1.0,0.8,15.2,11.8,5.0,4.6,6.0,6.0,11.8,11.0,1.4,3.0,0.0,0.0,1
2015-16,########,NorwichH,BournemouthA,3,1,1.4,1.145627,14.8,10.58403,5.4,4.8,5.2,4.776679,12.4,11.95374,2.2,1.749049,0.0,0.090494,1
2015-16,########,WatfordH,SwanseaA,1,0,0.6,0.8,12.2,11.8,2.8,5.4,4.2,3.8,11.2,12.4,1.0,1.4,0.2,0.0,1
2015-16,########,WestBromH,SouthamptonA,0,0,1.0,0.4,10.2,13.2,3.6,4.2,4.6,5.0,10.0,9.2,2.2,1.4,0.0,0.0,2
2015-16,########,LeicesterH,AstonVillaA,3,2,3.0,1.4,17.0,10.2,5.2,3.4,4.2,4.2,9.4,11.8,1.2,2.2,0.0,0.0,1
2015-16,########,SunderlandH,TottenhamA,0,1,0.8,0.6,10.6,13.6,3.0,4.0,4.8,6.0,12.0,11.6,2.6,2.0,0.0,0.2,0
2015-16,########,WestHamH,NewcastleA,2,0,1.6,0.2,15.8,11.8,4.0,3.4,7.8,7.0,10.0,10.2,1.0,1.4,0.4,0.6,1
2015-16,########,AstonVillaH,WestBromA,0,1,0.6,0.8,14.0,10.8,4.0,3.8,3.8,4.2,9.8,10.8,1.6,2.4,0.0,0.0,0
2015-16,########,BournemouthH,SunderlandA,2,0,1.521546,1.0,13.48441,10.0,6.19,4.4,6.10545,3.0,11.43219,12.4,1.405703,2.0,0.063371,0.2,1
2015-16,########,ChelseaH,ArsenalA,2,0,1.8,1.4,18.2,15.6,6.0,6.0,6.6,6.0,12.2,10.0,2.2,0.6,0.2,0.4,1
2015-16,########,ManCityH,WestHamA,1,2,2.8,1.4,20.2,7.0,7.6,2.8,9.0,4.6,12.6,9.8,1.4,1.6,0.0,0.2,0
2015-16,########,NewcastleH,WatfordA,1,2,1.2,1.2,11.4,9.6,3.6,3.2,4.0,3.8,10.4,14.0,2.6,2.4,0.2,0.0,0
2015-16,########,StokeH,LeicesterA,2,2,2.2,1.2,12.6,9.2,5.6,3.4,4.2,5.0,9.4,14.8,1.6,2.4,0.4,0.0,2
2015-16,########,SwanseaH,EvertonA,0,0,1.6,1.4,13.8,13.0,5.2,3.8,4.6,5.2,9.2,11.2,1.4,2.0,0.0,0.2,2
2015-16,########,LiverpoolH,NorwichA,1,1,1.0,0.8,19.4,9.4,4.2,2.8,6.0,3.4,10.2,11.6,1.8,1.6,0.2,0.2,2
2015-16,########,SouthamptonH,ManUnitedA,2,3,2.6,1.4,17.2,10.0,7.0,2.8,6.8,3.6,9.8,13.0,1.6,1.4,0.0,0.2,0
2015-16,########,TottenhamH,CrystalPalaceA,1,0,1.0,1.6,17.2,11.8,5.4,4.8,6.0,5.4,12.0,15.2,2.6,1.6,0.0,0.0,1
2015-16,########,LeicesterH,ArsenalA,2,5,3.0,1.8,18.2,16.4,6.0,6.6,4.6,6.0,8.8,10.2,1.2,0.8,0.0,0.4,0
2015-16,########,LiverpoolH,AstonVillaA,3,2,1.2,1.4,18.6,9.6,5.0,3.4,6.4,3.2,10.0,12.2,1.4,1.8,0.2,0.0,1
2015-16,########,ManUnitedH,SunderlandA,3,0,1.6,1.0,12.4,10.4,4.6,4.6,5.2,3.0,12.2,14.2,1.2,2.6,0.0,0.2,1
2015-16,########,NewcastleH,ChelseaA,2,2,1.4,1.2,10.6,13.6,3.6,3.4,3.4,6.4,10.6,12.6,2.4,1.8,0.2,0.4,2
2015-16,########,SouthamptonH,SwanseaA,3,1,2.8,0.8,18.2,12.4,7.6,5.6,6.0,4.2,11.6,13.2,2.0,1.4,0.0,0.0,1
2015-16,########,StokeH,BournemouthA,2,1,2.0,1.145627,10.8,10.58403,4.8,4.8,3.6,4.776679,9.2,11.95374,1.8,1.749049,0.4,0.090494,1
2015-16,########,TottenhamH,ManCityA,4,1,1.8,2.2,16.0,20.0,6.0,8.4,5.4,6.6,14.2,8.6,3.0,2.2,0.0,0.0,1
2015-16,########,WestHamH,NorwichA,2,2,1.8,1.2,13.8,10.8,4.0,3.8,6.6,3.8,9.2,13.2,0.4,1.4,0.4,0.2,2
2015-16,########,WatfordH,CrystalPalaceA,0,1,0.4,1.8,14.4,13.4,3.0,5.2,4.4,5.0,12.8,17.0,1.6,2.0,0.2,0.0,0
2015-16,########,WestBromH,EvertonA,2,3,1.4,1.6,10.0,13.6,3.6,3.6,5.4,5.4,9.4,10.4,2.0,2.4,0.0,0.2,0
2015-16,########,AstonVillaH,StokeA,0,1,0.4,0.8,13.6,10.8,3.4,4.0,5.2,3.0,11.0,10.0,1.6,1.2,0.0,0.0,0
2015-16,########,BournemouthH,WatfordA,1,1,1.521546,1.4,13.48441,9.2,6.19,3.0,6.10545,3.0,11.43219,13.2,1.405703,1.8,0.063371,0.0,2
2015-16,########,ChelseaH,SouthamptonA,1,3,1.8,1.0,18.6,13.8,6.0,4.6,6.2,4.6,12.4,10.0,1.8,2.4,0.2,0.0,0
2015-16,########,CrystalPalaceH,WestBromA,2,0,1.2,0.6,14.2,10.6,5.4,3.6,6.2,4.4,15.0,10.0,2.4,2.4,0.0,0.0,1
2015-16,########,ManCityH,NewcastleA,6,1,2.8,0.4,20.2,10.6,7.6,3.6,8.8,6.2,12.8,9.2,2.0,1.2,0.0,0.2,1
2015-16,########,NorwichH,LeicesterA,1,2,1.2,1.4,15.6,10.8,4.8,3.6,6.8,5.8,10.0,12.4,1.6,2.6,0.0,0.0,0
2015-16,########,SunderlandH,WestHamA,2,2,0.8,1.8,10.6,10.0,2.4,3.8,4.8,5.0,12.4,9.4,2.6,2.2,0.2,0.2,2
2015-16,########,ArsenalH,ManUnitedA,3,0,1.8,1.0,21.2,9.2,8.2,3.0,7.0,3.6,6.8,14.0,1.0,1.8,0.0,0.2,1
2015-16,########,EvertonH,LiverpoolA,1,1,1.2,0.8,11.4,11.4,4.0,4.6,6.2,7.4,9.2,12.6,1.4,3.0,0.0,0.0,2
2015-16,########,SwanseaH,TottenhamA,2,2,1.6,1.0,12.8,15.6,4.8,5.6,4.4,5.6,9.0,13.0,1.4,2.8,0.0,0.0,2
2015-16,########,ChelseaH,AstonVillaA,2,0,1.6,1.2,15.6,9.4,5.0,2.8,4.8,3.4,14.4,14.2,1.6,2.2,0.2,0.0,1
2015-16,########,CrystalPalaceH,WestHamA,1,3,1.2,2.4,12.8,14.0,4.2,4.4,5.0,6.2,12.4,9.8,2.0,2.6,0.2,0.2,0
2015-16,########,EvertonH,ManUnitedA,0,3,1.2,1.6,12.0,9.8,4.4,4.2,6.6,4.0,9.2,13.8,1.6,1.8,0.0,0.0,0
2015-16,########,ManCityH,BournemouthA,5,1,3.4,1.4,20.2,10.2,8.6,3.6,7.4,6.0,12.4,11.2,2.2,1.6,0.0,0.0,1
2015-16,########,SouthamptonH,LeicesterA,2,2,2.0,1.8,17.4,13.8,6.6,5.0,6.0,5.4,11.0,11.4,2.2,2.4,0.0,0.0,2
2015-16,########,TottenhamH,LiverpoolA,0,0,1.4,0.6,16.6,11.2,6.2,4.4,5.8,6.8,15.2,14.0,2.6,3.0,0.0,0.0,2
2015-16,########,WatfordH,ArsenalA,0,3,0.2,2.2,13.8,18.8,2.8,7.2,3.4,6.8,12.4,11.0,1.6,1.0,0.2,0.4,0
2015-16,########,WestBromH,SunderlandA,1,0,1.0,0.8,9.8,8.8,2.8,3.2,5.0,3.4,9.4,15.2,1.8,2.8,0.0,0.2,1
2015-16,########,NewcastleH,NorwichA,6,2,2.2,1.6,9.4,13.2,4.0,4.4,3.6,4.8,10.8,11.8,2.2,1.0,0.2,0.2,1
2015-16,########,SwanseaH,StokeA,0,1,1.2,1.0,13.0,10.4,3.4,3.8,2.4,2.2,8.6,11.0,1.8,1.2,0.0,0.0,0
2015-16,########,ArsenalH,EvertonA,2,1,1.4,1.4,20.4,11.4,6.6,3.6,7.0,4.8,7.8,10.4,1.2,1.6,0.0,0.4,1
2015-16,########,AstonVillaH,SwanseaA,1,2,0.6,1.2,12.2,13.6,3.0,6.0,4.6,4.8,11.2,12.2,1.8,2.0,0.0,0.0,0
2015-16,########,LeicesterH,CrystalPalaceA,1,0,2.2,1.2,16.2,12.2,5.2,4.8,4.2,4.4,8.8,15.8,1.8,1.6,0.0,0.0,1
2015-16,########,NorwichH,WestBromA,0,1,1.2,0.6,16.6,9.2,4.4,3.4,8.6,4.4,11.0,9.8,1.6,2.8,0.0,0.0,0
2015-16,########,StokeH,WatfordA,0,2,0.8,1.4,10.2,11.0,3.2,2.8,5.2,3.6,8.6,13.6,1.6,1.6,0.4,0.0,0
2015-16,########,WestHamH,ChelseaA,2,1,2.0,1.4,13.6,12.8,4.4,3.6,6.6,6.4,8.8,12.8,0.4,2.4,0.4,0.4,1
2015-16,########,BournemouthH,TottenhamA,1,5,1.0,1.8,10.8,15.2,3.6,6.8,5.2,5.6,10.4,14.4,1.6,2.6,0.0,0.0,0
2015-16,########,LiverpoolH,SouthamptonA,1,1,1.2,1.2,18.0,12.8,4.8,4.4,7.6,5.2,9.6,10.6,1.2,2.2,0.2,0.2,2
2015-16,########,ManUnitedH,ManCityA,0,0,1.4,1.4,11.2,16.8,4.0,6.4,5.4,6.0,12.4,9.6,1.4,2.0,0.0,0.0,2
2015-16,########,SunderlandH,NewcastleA,3,0,1.4,0.2,9.8,10.4,2.4,3.6,3.4,5.8,12.0,9.6,1.8,1.6,0.2,0.4,1
2015-16,########,ChelseaH,LiverpoolA,1,3,1.4,1.0,15.0,12.8,4.8,5.2,4.2,7.2,13.2,15.0,1.6,3.0,0.0,0.0,0
2015-16,########,CrystalPalaceH,ManUnitedA,0,0,1.0,1.4,12.6,9.0,4.4,4.0,5.2,3.6,12.0,14.8,2.4,2.0,0.2,0.0,2
2015-16,########,ManCityH,NorwichA,2,1,3.2,1.2,20.8,10.4,8.0,3.8,8.8,4.4,9.4,13.0,1.8,1.0,0.0,0.4,1
2015-16,########,NewcastleH,StokeA,0,0,1.8,0.6,10.6,9.0,4.4,2.8,4.6,2.4,10.2,12.0,2.0,1.4,0.2,0.0,2
2015-16,########,SwanseaH,ArsenalA,0,3,0.8,2.4,10.8,17.8,2.8,6.8,2.4,6.4,8.8,10.0,1.8,0.8,0.0,0.4,0
2015-16,########,WatfordH,WestHamA,2,0,0.6,2.0,14.6,14.0,2.8,4.2,4.4,5.8,13.0,10.4,2.0,2.0,0.2,0.4,1
2015-16,########,WestBromH,LeicesterA,2,3,1.4,2.0,10.8,14.2,3.6,4.8,5.0,5.4,7.6,11.2,1.0,2.2,0.0,0.0,0
2015-16,########,EvertonH,SunderlandA,6,2,2.0,0.8,13.0,10.2,5.0,4.0,6.2,3.0,9.0,12.8,2.0,2.4,0.0,0.2,1
2015-16,########,SouthamptonH,BournemouthA,2,0,2.4,1.4,16.2,10.8,6.2,3.6,5.0,5.6,9.8,8.6,1.4,1.2,0.2,0.0,1
2015-16,########,TottenhamH,AstonVillaA,3,1,1.6,1.2,17.4,10.6,6.0,2.6,5.8,3.4,13.4,14.6,2.2,2.0,0.0,0.0,1
2015-16,########,BournemouthH,NewcastleA,0,1,1.0,0.4,12.6,10.0,4.2,3.4,7.2,5.0,9.6,10.2,1.4,1.8,0.0,0.2,0
2015-16,########,LeicesterH,WatfordA,2,1,1.8,1.2,14.8,10.4,4.8,2.6,3.8,3.6,8.2,13.0,1.4,1.4,0.0,0.0,1
