,HomeTeam,AwayTeam,Ave L5 HG,Ave L5 AG,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Home-AwayG,Home-AwaySHTT,Home-AwayCorners,Home-AwayFouls,SumofAdvantages,Result
3582,SunderlandH,AstonVillaA,1,1.2,5.8,6.6,5.2,6.2,14,13.6,2.6,2.6,0.4,0.4,-0.2,-0.8,-1,0.4,-1.6,0
3583,BurnleyH,ArsenalA,1.2,1.8,6.2,6.6,6.2,5.6,10.6,13.4,1,1.8,0,0,-0.6,-0.4,0.6,-2.8,-3.2,2
3584,ChelseaH,PortsmouthA,3,0.6,11.8,4.2,6.2,4.6,9.8,15.8,0.6,1.8,0,0.2,2.4,7.6,1.6,-6,5.6,1
3585,LiverpoolH,WiganA,1.8,1.4,7.2,5.8,7.8,3.2,13.4,10.2,1.8,0.6,0.2,0,0.4,1.4,4.6,3.2,9.6,1
3586,TottenhamH,ManCityA,2.8,1.2,10.6,5.4,5.4,6.4,9,9.8,0.8,1.6,0,0.4,1.6,5.2,-1,-0.8,5,1
3587,ArsenalH,HullA,2.2,0.2,8.8,2.8,7,2,9.4,13.8,1,3.2,0,0.2,2,6,5,-4.4,8.6,1
3588,AstonVillaH,StokeA,2.4,0.4,7.2,3.8,6.6,2.2,14,12.4,1.4,2,0,0.2,2,3.4,4.4,1.6,11.4,1
3589,BlackburnH,TottenhamA,1.2,1.4,5.6,7.8,5.2,5.2,12.8,11,1.6,2,0,0.2,-0.2,-2.2,0,1.8,-0.6,0
3590,FulhamH,ManUnitedA,2.2,1.6,5.8,7.6,4.4,5.2,8.6,12.2,0.6,2.2,0,0.2,0.6,-1.8,-0.8,-3.6,-5.6,1
3591,ManCityH,SunderlandA,2.4,0.8,7,5.2,9,6.4,12,13.4,1,2,0,0.2,1.6,1.8,2.6,-1.4,4.6,1
3592,PortsmouthH,LiverpoolA,2,0.6,9.2,6,6.8,6.2,12.8,12.6,2.8,0.8,0.2,0.6,1.4,3.2,0.6,0.2,5.4,1
3593,EvertonH,BirminghamA,1,1.6,6,4.2,4.4,3,11,10,1.4,1.6,0.2,0,-0.6,1.8,1.4,1,3.6,2
3594,WestHamH,ChelseaA,1.8,2,6.2,9.4,3.8,6.6,11.6,13,1.6,2.6,0,0,-0.2,-3.2,-2.8,-1.4,-7.6,2
3595,WolvesH,BurnleyA,1.2,1.6,7,6.6,6.8,4.4,11.8,12.6,1.8,2,0,0.2,-0.4,0.4,2.4,-0.8,1.6,1
3596,BirminghamH,ChelseaA,0.8,1.8,5,9.2,5.6,7,8.4,13.8,2,2.8,0.2,0.2,-1,-4.2,-1.4,-5.4,-12,2
3597,BurnleyH,BoltonA,1.2,1,5.8,6.6,6.4,3.8,10.4,14.6,0.6,2.4,0,0,0.2,-0.8,2.6,-4.2,-2.2,2
3598,FulhamH,TottenhamA,1.6,1,5.8,7.2,4.8,3.8,10.4,10.8,0.6,1.4,0,0,0.6,-1.4,1,-0.4,-0.2,2
3599,LiverpoolH,WolvesA,1.8,0.6,8,3.2,8.2,3.6,11.2,12.6,1.4,2.4,0,0.2,1.2,4.8,4.6,-1.4,9.2,1
3600,ManCityH,StokeA,2.4,0.2,6.8,4,7.6,3.2,12.4,10.8,1,1.8,0,0.2,2.2,2.8,4.4,1.6,11,1
3601,SunderlandH,EvertonA,1,1.6,5.6,5,5.8,5,13.4,16,2.4,3,0.4,0,-0.6,0.6,0.8,-2.6,-1.8,2
3602,WestHamH,PortsmouthA,1.8,0.6,5.8,5.2,3.8,4.2,11.4,15,1.2,2.2,0,0.2,1.2,0.6,-0.4,-3.6,-2.2,1
3603,WiganH,BlackburnA,1.2,0.8,8.8,6,5.8,4.6,13.2,15.6,1.4,1.8,0,0,0.4,2.8,1.2,-2.4,2,2
3604,ArsenalH,AstonVillaA,2.2,1,8.8,5.6,7.6,6.2,10.6,14,1,2.6,0,0.2,1.2,3.2,1.4,-3.4,2.4,1
3605,HullH,ManUnitedA,1.8,2.2,7.2,8.8,4,6.2,13.2,13.4,0.6,2,0.2,0,-0.4,-1.6,-2.2,-0.2,-4.4,0
3606,BlackburnH,SunderlandA,1,1,6.6,5.6,5.4,5.6,10.4,14.6,1.2,2.6,0,0.2,0,1,-0.2,-4.2,-3.4,2
3607,ChelseaH,FulhamA,2.4,1,11,4.4,6.6,5,10,11.6,0.8,1.2,0,0,1.4,6.6,1.6,-1.6,8,1
3608,EvertonH,BurnleyA,1.2,1.2,8.2,7.4,5.2,5.2,11.2,13.4,1.4,2.4,0.2,0.4,0,0.8,0,-2.2,-1.4,1
3609,StokeH,BirminghamA,1.4,1.6,4.6,4.8,5.6,3.8,15.6,9.4,2.2,1.8,0,0,-0.2,-0.2,1.8,6.2,7.6,0
3610,TottenhamH,WestHamA,3.2,1.2,10,6.8,5.8,4,9.2,13.4,1.2,3,0,0.4,2,3.2,1.8,-4.2,2.8,1
3611,WolvesH,ManCityA,1,1.6,7.4,5.6,6.8,5.8,13,9.8,2.2,1.8,0,0.2,-0.6,1.8,1,3.2,5.4,0
3612,AstonVillaH,LiverpoolA,2,0.8,7.6,6.6,7,6.8,12.8,11.4,1.2,0.8,0,0.6,1.2,1,0.2,1.4,3.8,0
3613,BoltonH,HullA,1.6,0.6,8,3.8,7.2,2.8,11.4,14.4,2.4,3.4,0.2,0.2,1,4.2,4.4,-3,6.6,2
3614,ManUnitedH,WiganA,2.6,0.8,11.2,5.4,8.8,3,7,10.2,0.8,0.8,0,0,1.8,5.8,5.8,-3.2,10.2,1
3615,PortsmouthH,ArsenalA,2,2.2,7.8,6.6,5.2,6,12.8,11,2.6,1.4,0,0,-0.2,1.2,-0.8,1.8,2,0
3616,StokeH,FulhamA,1.6,1,5.6,4.8,6.2,6.6,15,10.6,1.8,0.8,0,0,0.6,0.8,-0.4,4.4,5.4,1
3617,ArsenalH,EvertonA,2,1.6,7.4,4.8,7.6,5.8,10.6,14.6,1,2.2,0,0,0.4,2.6,1.8,-4,0.8,2
3618,BirminghamH,ManUnitedA,1,2.4,5.2,8.8,5.2,7.2,8.6,13,1.8,1.6,0,0.2,-1.4,-3.6,-2,-4.4,-11.4,2
3619,ManCityH,BlackburnA,2.6,0.6,6.4,4.4,6.8,3.8,11.6,15.2,1,1.8,0,0,2,2,3,-3.6,3.4,1
3620,ChelseaH,SunderlandA,3.6,1.4,11.8,5,9.6,5,8.2,12.8,0.2,2.4,0,0.2,2.2,6.8,4.6,-4.6,9,1
3621,EvertonH,ManCityA,1.4,1.6,8.6,5.2,6.8,4.8,11,11,1.2,1.6,0,0.2,-0.2,3.4,2,0,5.2,1
3622,ManUnitedH,BurnleyA,2.8,0.6,11.2,7.6,8.8,4.8,7.4,12.6,0.8,1.8,0,0.4,2.2,3.6,4,-5.2,4.6,1
3623,StokeH,LiverpoolA,1.4,0.8,5.6,6.6,7.4,6.4,15.2,10.8,2,1.2,0,0.2,0.6,-1,1,4.4,5,2
3624,TottenhamH,HullA,2.8,0.6,12,3,7.8,2.8,10,14,1.8,3,0,0,2.2,9,5,-4,12.2,2
3625,WolvesH,WiganA,0.8,1.2,7,7.6,6.8,2.8,14,11.4,2.6,1.2,0.2,0.2,-0.4,-0.6,4,2.6,5.6,0
3626,AstonVillaH,WestHamA,1,0.8,7,5.6,8.6,4.2,10.8,12.6,1.2,3,0,0.2,0.2,1.4,4.4,-1.8,4.2,2
3627,BlackburnH,FulhamA,0.8,0.8,6.8,6,4.4,6.6,10.8,9.2,0.8,1.2,0,0,0,0.8,-2.2,1.6,0.2,1
3628,BoltonH,ArsenalA,1.6,1.8,8,7.2,6,6,12.2,9,2.4,1.2,0,0,-0.2,0.8,0,3.2,3.8,0
3629,ArsenalH,BoltonA,2.8,1.2,9.6,6,8.6,4.2,10.4,16.4,0.8,2.6,0,0,1.6,3.6,4.4,-6,3.6,1
3630,LiverpoolH,TottenhamA,1.8,1,6.2,7.2,6.4,4,12,12.2,1.6,1.8,0,0,0.8,-1,2.4,-0.2,2,1
3631,ManUnitedH,HullA,3,0.4,12,3.2,8.6,4,7.8,13.6,0.6,2.6,0,0,2.6,8.8,4.6,-5.8,10.2,1
3632,BoltonH,BurnleyA,1.8,0,7.6,6.6,5.4,4.8,12,11.8,2.4,2,0,0.2,1.8,1,0.6,0.2,3.6,1
3633,PortsmouthH,WestHamA,1.4,0.4,7.2,4.4,5,4.4,13.8,11,3.2,2.4,0,0.2,1,2.8,0.6,2.8,7.2,2
3634,TottenhamH,FulhamA,1.4,0.8,10.2,6.2,8,5.8,10.4,10.6,1.8,1.4,0,0,0.6,4,2.2,-0.2,6.6,1
3635,WolvesH,LiverpoolA,0.8,0.4,7.4,5.8,5.6,7,13.2,10.6,2.2,1.4,0.2,0.2,0.4,1.6,-1.4,2.6,3.2,2
3636,AstonVillaH,ArsenalA,0.8,1.8,6.6,8.2,8.6,6.2,12,10,1.6,1.4,0,0,-1,-1.6,2.4,2,1.8,2
3637,BlackburnH,WiganA,1.2,1.2,7.4,8.2,3.6,3,12.4,11.8,1.2,1.4,0,0.2,0,-0.8,0.6,0.6,0.4,1
3638,ChelseaH,BirminghamA,3.4,1.2,12.4,5,10.2,4.2,9.6,9.2,0.2,1.4,0,0,2.2,7.4,6,0.4,16,1
3639,EvertonH,SunderlandA,1.8,1.4,8.4,4.8,6.2,5,10,13.8,1,2,0,0.2,0.4,3.6,1.2,-3.8,1.4,1
3640,BirminghamH,TottenhamA,1,1,6,6.2,6.2,3.8,9.6,12.2,2.4,2,0,0,0,-0.2,2.4,-2.6,-0.4,2
3641,BurnleyH,ChelseaA,1,1.4,5.4,7.6,5.2,6.8,10.4,14.8,0.6,2.8,0,0.2,-0.4,-2.2,-1.6,-4.4,-8.6,0
3642,FulhamH,AstonVillaA,1,1.2,6.6,4.8,6,4,11,14.6,0.6,2.2,0,0,-0.2,1.8,2,-3.6,0,0
3643,HullH,WolvesA,1.8,0.6,6.4,2.6,4,4.4,13.8,11.6,0.8,1.8,0.2,0.2,1.2,3.8,-0.4,2.2,6.8,2
3644,LiverpoolH,BoltonA,1.8,1,6.2,4.4,7.2,4.6,12.6,15.2,1.4,2.4,0,0,0.8,1.8,2.6,-2.6,2.6,1
3645,WestHamH,BlackburnA,1.6,0.6,5.6,4.6,4.8,4.6,12.4,15.2,1.2,2,0,0,1,1,0.2,-2.8,-0.6,2
3646,WiganH,EvertonA,1,1.8,8.2,5.2,5.4,6.4,14,15.4,1,2.2,0,0,-0.8,3,-1,-1.4,-0.2,0
3647,ArsenalH,ManUnitedA,2.6,2.2,9.4,8.2,8.2,6.6,11.6,13.4,1,1,0,0.2,0.4,1.2,1.6,-1.8,1.4,0
3648,ManCityH,PortsmouthA,2.8,0.4,6.2,5.4,7.2,4.6,10.6,14.2,1,2.2,0,0.2,2.4,0.8,2.6,-3.6,2.2,1
3649,SunderlandH,StokeA,0.6,0,5.2,3.8,5.8,3.4,12.4,11.2,2.2,1.6,0.2,0,0.6,1.4,2.4,1.2,5.6,2
3650,HullH,ChelseaA,1.4,1,5.4,8.8,4.2,7.8,13.8,14.8,1,3,0,0.2,0.4,-3.4,-3.6,-1,-7.6,2
3651,FulhamH,PortsmouthA,1,0.4,7,5.6,5.4,4.8,12,14,0.4,2,0,0.2,0.6,1.4,0.6,-2,0.6,1
3652,BoltonH,FulhamA,1.2,0.6,8.2,5.8,4.8,6,11.4,11.4,1.8,1,0,0,0.6,2.4,-1.2,0,1.8,2
3653,BurnleyH,WestHamA,1.2,0.6,5,5.2,4.6,4,12.2,11,1,1.8,0,0,0.6,-0.2,0.6,1.2,2.2,1
3654,HullH,ManCityA,1.2,1.4,4.8,6.2,4.4,5.8,13,11.2,1.2,2.4,0,0.2,-0.2,-1.4,-1.4,1.8,-1.2,1
3655,LiverpoolH,EvertonA,1.8,1.4,6.4,5.2,8.2,7.2,11,15.4,1.4,2,0.2,0.2,0.4,1.2,1,-4.4,-1.8,1
3656,ManUnitedH,PortsmouthA,4,0.2,11.8,5.4,9.2,3.8,8.8,13.4,0.6,2.2,0,0,3.8,6.4,5.4,-4.6,11,1
3657,StokeH,BlackburnA,1.8,0.6,7.2,3.6,9,5.2,14.8,15.4,2.2,2.2,0,0.2,1.2,3.6,3.8,-0.6,8,1
3658,SunderlandH,WiganA,0.6,1,6.6,7.8,5.8,3,12.8,13,2.6,2.2,0.2,0.2,-0.4,-1.2,2.8,-0.2,1,2
3659,TottenhamH,AstonVillaA,1.4,1,11.2,4.6,10.2,3.2,10.8,14.8,1.8,1.6,0,0,0.4,6.6,7,-4,10,2
3660,BirminghamH,WolvesA,1.2,0.8,6.2,3,6.2,4,9.6,12.4,2.8,2,0,0.2,0.4,3.2,2.2,-2.8,3,1
3661,ChelseaH,ArsenalA,3.2,1.4,10.4,8.4,9.6,7,9.2,9.6,0.6,1.2,0,0,1.8,2,2.6,-0.4,6,1
3662,FulhamH,BurnleyA,1.4,0,8.4,5.6,5.8,4.2,12,10.8,0.4,1.6,0,0.2,1.4,2.8,1.6,1.2,7,1
3663,ManCityH,BoltonA,2.8,0.8,5.4,5,6.6,4.2,9.8,14.6,0.8,1.6,0,0,2,0.4,2.4,-4.8,8.88178E-16,1
3664,PortsmouthH,SunderlandA,1.4,1.6,6,4.2,5.8,4.2,12.6,14.4,3,1.8,0.2,0.6,-0.2,1.8,1.6,-1.8,1.4,2
3665,WiganH,StokeA,1,0.2,8,4.2,5.2,4,13.4,10.4,1,1.8,0,0,0.8,3.8,1.2,3,8.8,2
3666,ArsenalH,LiverpoolA,2.2,0.4,8.8,5,7.2,6.6,13.6,11.4,1.4,1.8,0,0.2,1.8,3.8,0.6,2.2,8.4,1
3667,AstonVillaH,ManUnitedA,0.4,1.6,6.6,7.2,7,6.4,10.8,12.2,0.8,1,0,0.4,-1.2,-0.6,0.6,-1.4,-2.6,2
3668,BlackburnH,HullA,1.4,0.4,8.8,3.8,4.6,4.6,12.2,13.2,1.2,2.6,0,0.2,1,5,0,-1,5,1
3669,EvertonH,ChelseaA,1.8,1,8.2,8.6,7,7.8,10.4,14.4,0.4,2.2,0,0.2,0.8,-0.4,-0.8,-4,-4.4,1
3670,WestHamH,BirminghamA,1,1,6.6,4.4,5.2,4.4,12.8,9.4,1,1.6,0,0,0,2.2,0.8,3.4,6.4,1
3671,WolvesH,TottenhamA,0.6,0.6,6,4.8,4.4,4,14.4,10.6,2.2,1.4,0.2,0,0,1.2,0.4,3.8,5.4,1
3672,StokeH,ManCityA,1.6,1,7.2,5.6,8.6,4.6,15.2,12.2,1.8,2.4,0.2,0,0.6,1.6,4,3,9.2,2
3673,WiganH,BoltonA,0.8,0.6,6.2,3,5,4,12.2,13.2,1,1.6,0,0,0.2,3.2,1,-1,3.4,2
3674,ArsenalH,SunderlandA,2,1,8.4,4,6.6,3.6,12.4,14.8,1.4,2.4,0,0.4,1,4.4,3,-2.4,6,1
3675,EvertonH,ManUnitedA,2.2,1.8,8.2,7.4,6.6,8.4,11.2,12.4,1.4,1,0,0.4,0.4,0.8,-1.8,-1.2,-1.8,1
3676,PortsmouthH,StokeA,1.2,0.6,7.6,4.8,6.2,5,11.4,11,2.6,2,0.2,0.2,0.6,2.8,1.2,0.4,5,0
3677,WestHamH,HullA,1.6,0.4,7.6,4,6.6,5,13.8,12.8,1.2,1.8,0,0.4,1.2,3.6,1.6,1,7.4,1
3678,WolvesH,ChelseaA,0.2,1.2,5,7.8,3.6,7.8,13.4,14,1.8,1.8,0.2,0.2,-1,-2.8,-4.2,-0.6,-8.6,0
3679,AstonVillaH,BurnleyA,1.2,0.4,6.6,6.4,8.2,4.2,10,11.4,0.8,2,0,0.2,0.8,0.2,4,-1.4,3.6,1
3680,BlackburnH,BoltonA,2,0.4,8.4,3.4,5.2,4.2,13.8,13.2,1.2,1.8,0,0,1.6,5,1,0.6,8.2,1
3681,FulhamH,BirminghamA,1.2,0.6,8.2,3.8,5.4,4.2,11.8,11,0.6,1.8,0,0,0.6,4.4,1.2,0.8,7,1
3682,ManCityH,LiverpoolA,2,0.4,4.6,4.8,7,5.6,8.6,12,0.6,2.4,0,0,1.6,-0.2,1.4,-3.4,-0.6,2
3683,WiganH,TottenhamA,0.4,0.8,6.2,6.8,5.2,4.4,12.8,12,1.2,2,0,0,-0.4,-0.6,0.8,0.8,0.6,0
3684,ManUnitedH,WestHamA,4,0.4,11.8,4.8,8.8,4.6,8.6,12,0.4,1.8,0,0,3.6,7,4.2,-3.4,11.4,1
3685,BirminghamH,WiganA,1,0.8,6,7.2,5.4,4.4,11.2,14.4,2.6,2.6,0,0.2,0.2,-1.2,1,-3.2,-3.2,1
3686,BoltonH,WolvesA,0.8,0.6,7.6,3.2,4.6,5.2,11.4,11,1,1.4,0,0.2,0.2,4.4,-0.6,0.4,4.4,1
3687,BurnleyH,PortsmouthA,1.2,0.4,5,5.8,4,4,12.2,13.8,1.2,2.6,0,0.2,0.8,-0.8,0,-1.6,-1.6,0
3688,ChelseaH,ManCityA,3.2,1.8,11.4,5.8,8,3.8,11.2,13,1.2,2,0.4,0,1.4,5.6,4.2,-1.8,9.4,0
3689,StokeH,ArsenalA,1.8,1.8,6.6,8.8,7.2,7,14.6,8.8,1.4,1.4,0.4,0,0,-2.2,0.2,5.8,3.8,0
3690,LiverpoolH,BlackburnA,1.8,0.6,6.2,4.2,6.4,4.8,10.6,16.6,1.4,2.8,0.2,0.2,1.2,2,1.6,-6,-1.2,1
3691,SunderlandH,FulhamA,0.4,0.4,5.8,5.4,4.4,5.2,13.4,12,2.4,1.4,0.2,0,0,0.4,-0.8,1.4,1,2
3692,TottenhamH,EvertonA,1.2,1,11.6,5.8,10.4,8.8,10.6,15.6,1.6,2.6,0,0.2,0.2,5.8,1.6,-5,2.6,1
3693,ArsenalH,BurnleyA,2.2,0.6,9.6,5.6,7,3.4,11.4,10.2,1.2,1.8,0,0,1.6,4,3.6,1.2,10.4,1
3694,WestHamH,BoltonA,1.6,0.4,8.2,4,6.8,4.2,13,14,0.8,2.4,0,0.2,1.2,4.2,2.6,-1,7,0
3695,WolvesH,ManUnitedA,0.2,1.4,5,6.4,2.4,8,12,10.6,1.6,0.8,0.2,0.4,-1.2,-1.4,-5.6,1.4,-6.8,0
3696,EvertonH,HullA,2.8,0.2,7,3.4,5.4,3.6,12.2,13.4,1.2,1.6,0,0.4,2.6,3.6,1.8,-1.2,6.8,1
3697,WiganH,LiverpoolA,0.4,0.2,5.4,3.6,4.8,5,13.8,12.6,1.2,3.2,0,0,0.2,1.8,-0.2,1.2,3,1
3698,PortsmouthH,BirminghamA,1,0.8,8,4.8,5.6,4.6,12.4,11.8,2.2,1.6,0.2,0,0.2,3.2,1,0.6,5,0
3699,SunderlandH,BoltonA,1.2,0.4,6.2,4.2,3.4,5,13,14,2.4,2.2,0,0.4,0.8,2,-1.6,-1,0.2,1
3700,BurnleyH,StokeA,1.2,0.8,5,4.4,4.2,5,12.4,10.6,1.2,1.8,0,0.2,0.4,0.6,-0.8,1.8,2,2
3701,BirminghamH,EvertonA,1.4,1.2,6,7.2,5,7.2,12,14.6,2.6,2.2,0,0.2,0.2,-1.2,-2.2,-2.6,-5.8,2
3702,BoltonH,WiganA,1.2,0.8,7.6,7.4,3.6,5,12.6,14.8,1,2.8,0,0.2,0.4,0.2,-1.4,-2.2,-3,1
3703,BurnleyH,WolvesA,1.2,1,5.8,3.6,4.8,5.8,12.2,13,1.4,2,0,0.2,0.2,2.2,-1,-0.8,0.6,0
3704,ChelseaH,WestHamA,3.6,0.6,12.2,4.8,8.2,4.2,12,11.2,1,1.4,0.4,0,3,7.4,4,0.8,15.2,1
3705,HullH,ArsenalA,1.4,1.4,3.8,8.6,4.2,6.6,13.4,10.8,1.4,1.8,0.2,0,0,-4.8,-2.4,2.6,-4.6,0
3706,StokeH,AstonVillaA,1.2,0.8,6,4.6,7.2,3.6,13.2,13.2,1.2,2.2,0.4,0,0.4,1.4,3.6,0,5.4,2
3707,TottenhamH,BlackburnA,1.4,0.6,11.2,5,9.6,5.6,11.2,14.4,1.2,2,0,0.2,0.8,6.2,4,-3.2,7.8,1
3708,ManUnitedH,FulhamA,3.6,0,12.4,5,9.6,3.4,8.8,12.8,0.6,1.6,0,0,3.6,7.4,6.2,-4,13.2,1
3709,SunderlandH,ManCityA,1.2,1.4,6.4,6.6,3.2,4.6,12,12.8,2.6,2.4,0,0,-0.2,-0.2,-1.4,-0.8,-2.6,2
3710,LiverpoolH,PortsmouthA,2.2,0.6,6.6,5,6.6,4,10.8,13,1.4,2.4,0.2,0.2,1.6,1.6,2.6,-2.2,3.6,1
3711,WiganH,AstonVillaA,0.6,0.8,5.8,5.8,5.4,5,12,13.2,1.6,2,0,0,-0.2,0,0.4,-1.2,-1,0
3712,ArsenalH,WestHamA,1.8,0.6,7.8,5,6,3.8,9.6,13.6,1.2,1.6,0.2,0,1.2,2.8,2.2,-4,2.2,1
3713,AstonVillaH,WolvesA,1.6,1.4,5.8,4,8,6.6,9.4,13.4,0.8,2.2,0,0,0.2,1.8,1.4,-4,-0.6,2
3714,EvertonH,BoltonA,2.8,0.4,8,4,4.4,5,11.8,13.8,1.4,2,0,0.6,2.4,4,-0.6,-2,3.8,1
3715,PortsmouthH,HullA,1.4,0.6,8.8,4,7.4,3.6,11,12.8,2,1.2,0.2,0.4,0.8,4.8,3.8,-1.8,7.6,1
3716,StokeH,TottenhamA,1.2,1.2,5.8,8.4,6.4,5.4,11.8,11.4,1.4,2.4,0.6,0,0,-2.6,1,0.4,-1.2,0
3717,SunderlandH,BirminghamA,1.8,0.8,7.2,6.6,3.2,5.2,12.2,10.8,2.2,1.2,0,0,1,0.6,-2,1.4,1,1
3718,WiganH,BurnleyA,0.6,0.6,5.8,6.2,4.6,3.8,11.6,11.8,1.4,2.4,0,0,0,-0.4,0.8,-0.2,0.2,1
3719,BlackburnH,ChelseaA,1.8,1.4,7,7,5,7.8,14.6,12.4,1,1.6,0,0,0.4,0,-2.8,2.2,-0.2,2
3720,FulhamH,ManCityA,1.4,1.8,7.8,7.6,5.4,4.4,9.6,11.8,0.4,2.4,0,0,-0.4,0.2,1,-2.2,-1.4,0
3721,ManUnitedH,LiverpoolA,3.4,0.2,11.2,3.4,8.4,5.4,8.4,13.6,1,3.4,0,0,3.2,7.8,3,-5.2,8.8,1
3722,WestHamH,WolvesA,1.4,1.6,9.2,4,7.2,6.2,12.8,16.2,0.8,2.6,0,0,-0.2,5.2,1,-3.4,2.6,0
3723,AstonVillaH,SunderlandA,1.8,0.8,4.6,3.4,6,4.2,9,12.2,0.6,1.6,0,0.4,1,1.2,1.8,-3.2,0.8,2
3724,BlackburnH,BirminghamA,1.8,1,7,7,5.4,5.8,15.4,11.2,1.2,1.4,0,0,0.8,0,-0.4,4.2,4.6,1
3725,ManCityH,EvertonA,1.6,1.2,4.4,7.6,7,6.4,8.2,14.4,1.2,2.4,0,0.2,0.4,-3.2,0.6,-6.2,-8.4,0
3726,PortsmouthH,ChelseaA,1.2,2,8.4,7.4,6.4,7.2,10,12.2,2,1.8,0.2,0,-0.8,1,-0.8,-2.2,-2.8,0
3727,BirminghamH,ArsenalA,1.4,1.2,5.6,8.4,5.2,7,12.6,12.4,2.8,1.8,0,0,0.2,-2.8,-1.8,0.2,-4.2,2
3728,BoltonH,ManUnitedA,1.2,2,8.4,6,5.4,6.8,12.8,11,0.8,0.6,0,0.2,-0.8,2.4,-1.4,1.8,2,0
3729,ChelseaH,AstonVillaA,3.6,1,11.8,6.2,6.8,5.4,13.6,10.6,1.6,1.8,0.4,0,2.6,5.6,1.4,3,12.6,1
3730,HullH,FulhamA,1.6,0,3.4,5,4.4,3.8,13,14,1.8,1.8,0.2,0,1.6,-1.6,0.6,-1,-0.4,1
3731,TottenhamH,PortsmouthA,1.8,0.6,9.2,4.8,9,3,9.4,12,0.4,2,0,0.2,1.2,4.4,6,-2.6,9,1
3732,WestHamH,StokeA,1.4,1,9.4,5.2,6.4,5.2,12.2,12,0.8,1.8,0,0.2,0.4,4.2,1.2,0.2,6,0
3733,WolvesH,EvertonA,0.2,1,4.6,8.8,2.2,6.4,12,14.8,1,2.2,0,0.2,-0.8,-4.2,-4.2,-2.8,-12,2
3734,BurnleyH,BlackburnA,1,0.6,5.8,5.4,5.8,5.4,12.8,14.8,1.8,2.2,0,0.2,0.4,0.4,0.4,-2,-0.8,0
3735,LiverpoolH,SunderlandA,2.4,0.4,8.8,3.2,8,4.4,10.8,12,1,1.6,0.2,0.4,2,5.6,3.6,-1.2,10,1
3736,ManCityH,WiganA,1.4,0.4,4.8,5.2,6.8,5.2,9.4,14.2,1.6,2.6,0,0.2,1,-0.4,1.6,-4.8,-2.6,1
3737,ArsenalH,WolvesA,1.8,1.4,9,3.4,6.4,6.2,9.8,15.2,1,2.4,0.2,0.2,0.4,5.6,0.2,-5.4,0.8,1
3738,BoltonH,AstonVillaA,1,0.8,9.2,6.8,5.8,6.4,13,10.4,0.6,1.4,0,0,0.2,2.4,-0.6,2.6,4.6,0
3739,BurnleyH,ManCityA,0.8,2.8,6.4,8.2,6.4,4.2,10.8,10.6,1.4,1.6,0,0,-2,-1.8,2.2,0.2,-1.4,0
3740,ManUnitedH,ChelseaA,2.8,2.2,8.8,6.2,6.6,6.2,10,12,1.4,1.4,0,0,0.6,2.6,0.4,-2,1.6,0
3741,PortsmouthH,BlackburnA,1,0.6,7.8,6.2,5,5.8,10.2,14.2,1.8,2.2,0.2,0.2,0.4,1.6,-0.8,-4,-2.8,2
3742,StokeH,HullA,1,0.6,4.2,3.8,4.6,2.4,11.6,13.2,1.6,1.4,0.6,0.4,0.4,0.4,2.2,-1.6,1.4,1
3743,SunderlandH,TottenhamA,2.2,1.4,7.6,9.2,4,6,13,11,1.8,1.8,0,0,0.8,-1.6,-2,2,-0.8,1
3744,BirminghamH,LiverpoolA,1.4,0.4,5,4.4,5.2,4.8,13,13.2,2.4,3.4,0,0,1,0.6,0.4,-0.2,1.8,2
3745,EvertonH,WestHamA,2.8,0.8,7.6,5.2,4.2,4.6,11.2,15.2,1.8,2,0,0,2,2.4,-0.4,-4,0,2
3746,FulhamH,WiganA,1.8,0.4,7.2,5,4.8,4.6,9.8,13.6,0.6,2.8,0,0.2,1.4,2.2,0.2,-3.8,1.33227E-15,1
3747,HullH,BurnleyA,1.4,1.4,3.4,6.6,4.8,2.6,13.8,12.4,2.4,2.2,0.2,0,0,-3.2,2.2,1.4,0.4,0
3748,WestHamH,SunderlandA,1.2,0.4,8.6,4,6.2,4.2,12.2,12.2,0.8,2,0,0.4,0.8,4.6,2,0,7.4,1
3749,BlackburnH,ManUnitedA,1.4,1.4,7,6.2,4.6,7.2,14.2,11,0.8,1,0,0.2,0,0.8,-2.6,3.2,1.4,2
3750,LiverpoolH,FulhamA,2,0,9.4,4.2,7.8,3.4,9.6,14,1,2.2,0.2,0,2,5.2,4.4,-4.4,7.2,2
3751,ManCityH,BirminghamA,2,1.2,5.2,6.8,6.4,5.4,10,11.2,1.4,1.6,0,0,0.8,-1.6,1,-1.2,-1,1
3752,WolvesH,StokeA,0.2,1,5.4,4.8,3.6,5.8,11.4,9.6,1,1.2,0,0.2,-0.8,0.6,-2.2,1.8,-0.6,2
3753,ChelseaH,BoltonA,3.2,0.4,10,4.4,6.2,3.6,14,16.4,1.8,2.6,0.4,0.6,2.8,5.6,2.6,-2.4,8.6,1
3754,AstonVillaH,EvertonA,2.2,1.4,5.6,10.2,6,6,8,12,0.6,2,0,0,0.8,-4.6,0,-4,-7.8,2
3755,TottenhamH,ArsenalA,1.8,1.4,9.8,9,7.6,6.8,9.8,11.4,0.8,1.6,0,0,0.4,0.8,0.8,-1.6,0.4,1
